id,age,education_level,cgpa,math_score,physics_score,biology_score,history_score,openness,conscientiousness,extraversion,agreeableness,neuroticism,weekly_self_study_hours,extracurricular_activities,hobbies,interests,budget,career_demand_score,career_aspiration
2527,21,UG,6.5,76,61,84,67,4,2,2,3,4,18,0,"music, research, history",business,11,5,Historian
2528,18,UG,8.6,82,85,51,59,1,2,2,3,3,18,0,"research, painting",arts,9,7,MBA
2529,16,Grade 12,7.1,67,64,79,60,1,3,2,4,4,27,1,"music, gaming, debate",technology,5,8,Medicine
2530,21,UG,9.4,72,84,66,63,1,3,3,2,3,21,0,research,business,13,7,Finance Manager
2531,21,UG,6.6,71,73,65,50,3,3,2,2,2,25,0,"painting, travel",arts,11,6,Arts
2532,26,UG,7.2,66,78,66,83,2,3,4,2,1,26,0,"gaming, finance",healthcare,10,6,MBA
2533,20,UG,7.7,68,68,68,78,3,4,3,1,2,13,1,"history, writing, painting",business,9,9,CA
2534,19,UG,5.3,86,98,54,62,1,2,2,3,2,21,1,"finance, research",arts,7,3,Arts
2535,19,UG,5.8,82,75,50,57,3,1,1,2,2,30,1,"history, dance, coding",arts,9,10,IT Specialist
2536,17,Grade 12,6.3,66,77,73,57,3,3,4,2,1,12,0,"dance, reading",arts,8,3,MBA
2537,19,UG,8.7,70,77,81,61,2,3,4,2,3,17,1,"sports, music",business,10,3,Data Scientist
2538,22,UG,7.2,74,69,74,50,3,1,2,4,4,5,0,"dance, music",healthcare,8,6,Arts
2539,22,UG,5.0,70,73,56,69,2,2,2,3,2,13,1,"finance, science",technology,9,6,Arts
2540,20,UG,6.8,77,69,70,72,1,1,3,2,3,15,1,"music, dance, gaming",technology,14,6,CA
2541,19,UG,5.3,88,68,88,85,2,3,1,3,1,23,1,"science, history, coding",arts,8,5,Data Scientist
2542,17,Grade 12,8.0,68,94,76,64,2,4,3,2,3,22,1,"music, science, sports",arts,9,5,Software Engineer
2543,22,UG,8.4,98,60,61,69,3,2,3,3,3,19,1,"painting, sports, science",arts,13,8,MBA
2544,18,UG,8.4,63,92,69,62,4,3,2,2,4,18,1,gaming,business,6,7,Software Engineer
2545,21,UG,8.2,72,65,71,68,5,2,2,2,3,17,1,science,business,10,7,Engineering
2546,21,UG,9.3,98,77,50,88,3,2,3,3,2,18,1,"reading, painting",arts,16,6,MBA
2547,23,PG,6.3,73,83,69,76,1,2,1,3,3,23,0,"science, history",arts,11,7,Software Engineer
2548,13,Grade 10,7.1,77,81,62,74,3,4,2,4,2,10,0,"music, travel",healthcare,7,7,MBA
2549,13,Grade 10,7.1,81,61,82,75,2,3,4,4,1,17,0,"travel, music",technology,10,4,MBA
2550,13,Grade 10,6.3,75,74,81,73,2,1,3,2,3,20,1,painting,technology,6,3,Medicine
2551,19,UG,5.8,81,75,76,62,4,3,2,3,1,31,1,gaming,arts,6,8,IT Specialist
2552,26,PG,7.5,78,68,66,74,3,3,4,3,3,11,1,"sports, science",business,10,6,MBA
2553,14,Grade 10,8.3,71,79,67,57,4,4,2,3,4,19,1,sports,technology,9,8,Lawyer
2554,17,Grade 12,6.1,78,80,53,73,4,3,2,2,1,9,1,"music, gaming",healthcare,10,3,MBA
2555,19,UG,7.1,87,86,77,59,2,4,1,2,3,37,0,dance,business,10,4,Arts
2556,18,UG,9.3,66,64,57,50,1,2,3,1,4,28,1,"sports, writing, gaming",arts,12,5,Arts
2557,24,UG,7.1,66,70,75,50,3,3,2,3,2,16,0,"reading, debate, research",technology,10,10,Defence Persenal
2558,18,UG,7.5,75,77,81,57,1,3,2,3,4,25,1,"reading, painting",business,9,3,MBA
2559,22,UG,8.0,64,58,71,75,1,3,4,3,1,28,1,travel,business,11,9,Arts
2560,20,UG,6.6,62,92,82,58,5,4,1,2,3,21,1,"gaming, history",technology,11,4,Engineering
2561,17,Grade 12,8.6,87,93,50,79,4,1,4,1,4,22,0,"sports, music",healthcare,8,10,Arts
2562,14,Grade 10,9.1,83,89,70,50,3,2,2,3,1,24,0,"finance, writing, painting",arts,11,6,MBA
2563,22,UG,6.9,74,77,69,58,1,1,1,2,3,23,0,"history, sports",business,9,9,Historian
2564,20,UG,6.1,67,82,73,61,1,3,1,1,3,16,1,"travel, coding",business,10,8,Lawyer
2565,25,PG,6.8,93,64,50,69,2,2,2,3,4,22,0,"finance, history",business,15,7,MBA
2566,25,PG,8.3,71,89,60,71,3,2,4,3,3,5,1,research,healthcare,8,7,MBA
2567,18,UG,9.1,77,65,56,74,3,3,2,1,2,21,1,"research, coding, gaming",technology,4,7,Engineering
2568,18,UG,8.8,71,83,90,67,2,2,2,2,2,20,1,history,business,9,6,CA
2569,20,UG,7.6,79,86,62,73,4,3,3,4,2,17,1,"writing, music, finance",healthcare,9,10,Medicine
2570,19,UG,7.7,69,77,86,58,3,2,3,2,1,18,1,"dance, music",arts,7,3,Finance Manager
2571,22,UG,7.7,64,86,82,82,2,1,1,3,3,18,1,"gaming, finance, dance",arts,13,8,Data Scientist
2572,22,UG,5.0,84,63,71,68,2,2,2,1,3,26,0,"writing, travel, science",business,11,6,Arts
2573,17,Grade 12,9.0,54,66,56,100,2,2,2,3,3,18,1,"debate, science, research",healthcare,9,7,Medicine
2574,21,UG,8.3,90,70,63,67,1,2,2,4,4,25,1,music,technology,7,8,Software Engineer
2575,16,Grade 12,6.5,76,82,73,72,2,2,2,2,2,21,1,"dance, research",business,9,7,Historian
2576,13,Grade 10,7.6,90,74,88,80,3,1,2,2,3,24,1,"science, finance, dance",technology,8,7,Historian
2577,17,Grade 12,8.8,65,77,74,85,3,2,3,3,2,22,0,"writing, travel, gaming",business,8,5,Engineering
2578,18,UG,8.1,85,79,99,78,3,3,3,1,1,19,0,"travel, debate",healthcare,13,7,Software Engineer
2579,15,Grade 10,8.1,59,80,50,85,2,1,1,1,3,18,1,"painting, writing, science",technology,14,4,IT Specialist
2580,19,UG,6.9,64,69,70,67,1,4,3,1,2,30,0,"writing, history",healthcare,11,6,Defence Persenal
2581,18,UG,8.5,70,71,85,77,2,3,3,1,3,25,0,"reading, music, debate",business,5,7,Lawyer
2582,18,UG,6.0,77,69,71,84,3,2,3,1,1,16,1,"coding, music, gaming",technology,10,9,Finance Manager
2583,21,UG,7.0,72,83,75,80,2,3,1,2,3,23,1,"dance, finance, debate",technology,8,6,IT Specialist
2584,25,UG,10.0,83,67,77,97,3,3,2,1,3,19,1,reading,healthcare,6,7,MBA
2585,25,UG,8.0,78,56,83,87,1,2,1,2,4,15,1,"sports, research",healthcare,9,3,CA
2586,25,PG,9.7,68,66,54,63,2,3,3,2,4,25,1,"gaming, science",business,6,6,Defence Persenal
2587,18,UG,8.2,77,88,75,70,5,4,2,4,1,21,1,"music, finance, painting",business,11,9,Finance Manager
2588,14,Grade 10,8.9,67,88,99,74,3,3,3,2,2,14,1,history,healthcare,9,8,MBA
2589,24,PG,7.3,71,74,83,75,3,3,3,2,3,24,1,gaming,business,10,6,Data Scientist
2590,16,Grade 12,5.7,77,86,55,80,3,2,2,1,2,15,1,"travel, gaming, writing",technology,10,9,Data Scientist
2591,21,UG,9.3,81,85,87,68,3,2,3,1,3,19,0,"coding, dance, gaming",healthcare,4,5,Historian
2592,19,UG,7.4,83,68,70,67,1,2,2,2,3,14,1,writing,arts,12,7,Software Engineer
2593,26,PG,6.8,81,72,75,76,3,2,3,1,1,13,1,"research, gaming",business,15,6,MBA
2594,22,UG,8.9,77,62,69,75,3,4,1,2,3,21,1,"science, dance",business,13,3,Historian
2595,17,Grade 12,6.7,81,100,64,69,3,2,4,3,3,20,1,"dance, painting, gaming",healthcare,8,6,Historian
2596,21,UG,7.2,60,80,53,54,3,2,3,3,1,13,1,travel,arts,12,8,Defence Persenal
2597,21,UG,6.4,78,77,81,58,2,2,2,2,1,18,0,dance,healthcare,12,6,CA
2598,16,Grade 12,7.6,74,89,61,66,1,2,1,3,3,23,1,gaming,business,13,7,Lawyer
2599,18,UG,8.6,74,78,83,50,4,2,2,2,1,18,1,"debate, sports, finance",business,5,8,CA
2600,27,UG,8.4,82,63,50,63,3,2,5,1,3,19,1,"history, music, gaming",technology,12,7,MBA
2601,17,Grade 12,7.5,66,64,60,85,2,2,3,2,5,23,1,travel,arts,11,10,Medicine
2602,28,UG,8.1,73,63,63,69,3,2,2,4,4,14,0,"sports, dance",arts,8,6,Finance Manager
2603,20,UG,8.5,72,95,96,93,3,3,3,1,3,9,1,"debate, music",arts,7,8,CA
2604,15,Grade 10,6.9,66,71,69,65,2,2,2,3,3,10,1,"dance, gaming, painting",healthcare,12,6,Defence Persenal
2605,15,Grade 10,7.4,76,71,65,77,3,2,3,3,3,18,0,research,technology,9,6,IT Specialist
2606,23,UG,6.3,79,65,78,67,2,3,2,2,1,26,1,debate,arts,14,8,Defence Persenal
2607,24,PG,8.9,92,64,96,74,3,3,3,3,2,16,1,finance,arts,9,7,Historian
2608,13,Grade 10,8.1,86,67,60,77,4,1,1,2,4,16,1,"painting, coding, writing",healthcare,6,5,IT Specialist
2609,23,UG,5.9,84,76,67,77,1,2,4,2,2,13,1,"gaming, music, writing",arts,7,6,Lawyer
2610,19,UG,6.4,71,64,64,57,1,2,2,3,2,19,0,travel,business,7,3,Arts
2611,23,UG,9.4,77,54,65,87,3,3,2,2,2,21,1,coding,technology,9,8,CA
2612,22,UG,6.8,83,78,62,62,2,3,2,2,2,24,1,"painting, sports, travel",arts,9,8,MBA
2613,23,UG,7.0,76,77,53,67,3,2,4,2,2,11,1,"reading, dance",healthcare,4,9,Lawyer
2614,18,UG,7.2,74,63,81,67,2,2,2,2,3,14,1,"history, gaming",technology,7,5,CA
2615,20,UG,6.8,78,71,52,75,4,3,1,3,1,8,1,"gaming, history",arts,9,7,Software Engineer
2616,17,Grade 12,8.1,80,74,54,78,1,3,2,1,3,22,1,history,technology,15,8,Engineering
2617,23,PG,6.9,55,55,65,66,3,3,3,1,3,20,1,reading,arts,4,10,Finance Manager
2618,30,PG,8.0,74,84,57,80,3,3,1,2,3,6,1,"painting, science, dance",business,8,6,Software Engineer
2619,21,UG,9.4,90,71,69,78,1,2,3,2,3,16,1,writing,healthcare,11,5,Medicine
2620,28,PG,7.2,83,76,68,61,2,3,2,4,3,23,1,"sports, research, dance",business,13,9,CA
2621,20,UG,7.8,65,80,61,87,2,4,3,2,2,13,1,"painting, finance, music",healthcare,9,5,MBA
2622,19,UG,7.4,91,79,94,69,2,3,3,1,3,7,1,music,healthcare,9,8,Finance Manager
2623,18,UG,8.4,77,66,63,61,4,2,3,2,2,13,1,history,business,15,8,IT Specialist
2624,13,Grade 10,5.5,84,85,57,68,3,3,3,3,2,20,0,"writing, sports",healthcare,9,6,Arts
2625,23,PG,5.9,83,70,62,64,3,2,1,2,1,21,1,"sports, research, writing",business,9,4,Software Engineer
2626,14,Grade 10,7.5,77,68,91,64,1,3,2,1,5,13,0,"history, gaming",business,8,8,Finance Manager
2627,19,UG,9.8,68,76,50,87,1,2,1,2,3,18,1,music,arts,10,10,Defence Persenal
2628,21,UG,7.8,60,98,54,50,3,2,4,3,3,18,0,"music, writing",arts,11,7,Finance Manager
2629,24,UG,7.9,60,66,66,78,3,3,2,3,3,21,1,"research, writing",business,13,7,MBA
2630,17,Grade 12,7.5,71,71,85,67,4,2,2,3,4,14,0,travel,healthcare,11,10,Lawyer
2631,22,UG,8.6,84,69,72,76,4,2,4,3,1,23,0,"science, sports",healthcare,12,7,Lawyer
2632,28,UG,6.3,60,79,75,90,2,4,2,3,2,24,1,"finance, coding, reading",technology,10,9,Historian
2633,20,UG,6.0,88,69,75,62,2,4,2,1,2,17,1,"finance, debate, science",arts,8,6,Software Engineer
2634,19,UG,6.1,79,77,100,57,3,1,1,3,4,17,1,"dance, gaming",technology,8,3,Historian
2635,21,UG,7.9,59,86,87,56,2,1,3,1,4,16,0,"music, sports",business,9,6,CA
2636,25,UG,6.9,82,75,56,71,2,2,2,3,3,14,0,"science, music",arts,14,8,IT Specialist
2637,20,UG,8.7,87,72,80,76,2,2,2,2,1,19,1,science,technology,8,8,Data Scientist
2638,18,UG,6.6,93,66,68,68,2,2,2,2,2,23,1,"travel, debate",healthcare,11,9,Defence Persenal
2639,17,Grade 12,7.9,65,62,56,88,2,3,2,2,1,15,1,history,business,15,6,CA
2640,22,UG,6.5,85,73,55,72,3,1,2,3,1,14,1,"reading, gaming",business,5,7,Data Scientist
2641,19,UG,7.3,62,81,50,72,2,2,1,1,4,18,0,dance,business,7,6,Software Engineer
2642,16,Grade 12,9.1,68,87,59,89,3,2,3,1,2,14,1,"music, research",arts,10,7,Software Engineer
2643,21,UG,6.7,79,69,69,55,3,4,1,3,1,17,1,"science, finance, research",technology,8,9,Defence Persenal
2644,22,UG,5.2,66,72,70,69,4,3,3,3,1,19,1,"debate, science",business,10,6,Finance Manager
2645,24,UG,6.4,80,67,68,53,2,3,1,2,2,18,0,"writing, travel",arts,3,10,Finance Manager
2646,20,UG,6.2,68,79,70,79,3,3,2,3,4,19,0,dance,technology,7,5,Engineering
2647,14,Grade 10,6.5,79,73,77,69,3,4,2,3,3,13,0,"reading, finance",business,8,7,Historian
2648,21,UG,9.7,76,89,67,93,3,2,2,2,3,24,1,finance,technology,9,8,Defence Persenal
2649,17,Grade 12,7.0,77,80,72,79,3,3,1,2,1,11,1,"music, travel",healthcare,12,8,Finance Manager
2650,21,UG,6.6,82,85,67,72,3,2,2,3,4,18,0,"reading, music, history",business,7,6,Engineering
2651,20,UG,7.1,94,78,68,50,2,3,3,3,2,18,1,"painting, dance, finance",technology,5,6,Medicine
2652,26,UG,8.3,74,82,76,58,2,1,2,3,1,23,0,"gaming, writing",technology,5,8,Software Engineer
2653,17,Grade 12,8.2,75,91,72,51,2,2,3,3,2,23,0,"gaming, dance, finance",technology,8,8,Arts
2654,17,Grade 12,8.3,69,80,85,74,3,2,3,3,2,23,0,"gaming, travel",healthcare,5,3,CA
2655,24,UG,6.5,77,65,74,91,3,2,4,4,2,15,0,reading,technology,12,7,MBA
2656,26,PG,9.1,81,69,62,82,2,1,3,3,3,25,1,reading,technology,8,3,Defence Persenal
2657,26,UG,9.2,83,63,79,76,3,2,2,2,3,20,1,music,healthcare,9,5,Medicine
2658,26,UG,9.3,94,70,81,68,3,2,2,2,3,22,1,history,business,11,7,Medicine
2659,15,Grade 10,6.5,71,76,67,67,2,3,2,2,3,26,1,"painting, history",healthcare,12,4,Arts
2660,17,Grade 12,8.4,80,77,82,50,2,5,2,3,3,13,1,travel,technology,6,8,Lawyer
2661,16,Grade 12,8.1,66,76,70,66,3,2,3,4,4,20,1,science,healthcare,11,5,Software Engineer
2662,25,UG,8.9,62,67,64,91,3,2,2,3,3,21,1,history,healthcare,11,7,Defence Persenal
2663,25,UG,7.1,80,76,70,85,1,3,1,2,4,17,0,"reading, sports",healthcare,16,7,Data Scientist
2664,17,Grade 12,9.1,75,64,72,60,1,2,3,3,5,7,1,"research, travel",arts,11,6,Defence Persenal
2665,15,Grade 10,5.6,75,82,61,62,1,2,3,3,2,26,1,"coding, dance",healthcare,8,5,Defence Persenal
2666,24,UG,7.1,71,79,86,53,2,1,2,2,4,17,0,"painting, gaming, debate",business,6,8,Engineering
2667,19,UG,8.9,82,73,72,66,3,3,4,3,4,27,0,"science, debate",arts,13,5,Engineering
2668,20,UG,7.1,88,71,88,67,2,4,4,3,3,21,0,"reading, music, writing",business,10,5,Finance Manager
2669,19,UG,6.5,62,72,65,53,2,3,1,1,4,14,1,"finance, coding, history",business,7,4,Medicine
2670,22,UG,7.7,55,76,52,80,1,4,2,2,2,29,1,finance,arts,8,8,Lawyer
2671,21,UG,7.0,60,71,68,77,1,1,2,1,2,23,1,music,healthcare,12,8,Arts
2672,18,UG,7.5,70,65,73,59,4,1,3,2,1,15,1,"painting, research, science",arts,6,5,IT Specialist
2673,17,Grade 12,6.5,78,87,82,65,2,3,3,2,3,21,1,"travel, science",business,11,6,Software Engineer
2674,21,UG,6.9,60,75,78,83,4,2,2,2,2,31,0,"coding, gaming",healthcare,9,4,MBA
2675,19,UG,8.1,86,86,68,73,5,1,1,2,4,21,1,"science, sports",healthcare,9,6,CA
2676,23,UG,5.9,65,62,68,64,2,1,3,2,1,10,0,science,arts,7,6,Arts
2677,25,PG,6.0,62,63,69,57,3,1,2,3,2,33,0,"painting, writing",healthcare,7,6,Software Engineer
2678,22,UG,6.7,86,69,58,63,4,3,3,3,3,17,1,"reading, research, sports",healthcare,8,3,Lawyer
2679,18,UG,6.2,69,80,98,50,3,3,1,5,5,16,1,"dance, history, science",arts,15,7,Arts
2680,22,UG,5.1,92,74,89,76,3,2,2,2,3,19,1,"finance, travel, coding",arts,10,9,Medicine
2681,17,Grade 12,6.3,81,59,52,63,1,3,4,2,2,13,0,"gaming, sports, reading",technology,11,5,Defence Persenal
2682,13,Grade 10,7.4,71,81,59,63,3,3,3,2,2,20,0,gaming,business,11,4,Defence Persenal
2683,16,Grade 12,8.2,77,78,79,77,2,2,2,1,2,19,1,"science, sports, reading",technology,6,4,Lawyer
2684,18,UG,6.6,78,69,82,79,4,2,2,3,2,19,1,"debate, writing",business,8,6,Finance Manager
2685,13,Grade 10,8.9,94,97,52,66,1,3,1,2,1,19,1,history,business,10,6,MBA
2686,20,UG,7.4,72,63,66,70,2,3,3,2,4,20,0,"coding, painting, debate",healthcare,8,8,Medicine
2687,17,Grade 12,5.8,68,70,89,75,3,1,3,2,4,11,0,writing,healthcare,11,4,Engineering
2688,18,UG,8.2,65,67,61,72,4,3,4,3,4,29,1,"debate, reading",technology,11,9,Medicine
2689,21,UG,7.2,78,76,67,75,3,2,4,2,3,16,1,"research, debate, coding",healthcare,12,8,CA
2690,15,Grade 10,7.1,86,81,87,92,1,4,1,1,1,15,1,sports,technology,10,7,Engineering
2691,22,UG,8.0,69,85,81,80,4,3,3,4,3,18,0,"coding, history, music",arts,11,6,Finance Manager
2692,19,UG,8.1,75,84,58,85,4,4,3,2,1,23,0,"gaming, travel, writing",business,7,4,Historian
2693,19,UG,7.5,73,71,57,90,2,1,1,3,4,23,1,finance,business,6,10,Arts
2694,13,Grade 10,10.0,87,77,74,74,3,2,4,2,2,5,1,"dance, writing, gaming",technology,8,5,Medicine
2695,13,Grade 10,6.5,86,67,90,52,3,4,3,1,2,20,0,"history, debate, sports",technology,11,7,Historian
2696,21,UG,9.9,76,89,72,88,4,3,2,3,2,8,0,writing,technology,9,6,Lawyer
2697,14,Grade 10,8.3,84,86,50,78,4,3,5,3,3,29,1,"dance, writing, science",healthcare,14,9,Arts
2698,20,UG,8.0,77,89,83,84,1,3,3,1,2,19,0,"music, reading",healthcare,9,4,Data Scientist
2699,17,Grade 12,8.1,80,90,72,69,1,3,2,4,4,10,1,"science, sports, travel",healthcare,7,4,IT Specialist
2700,14,Grade 10,7.4,76,72,58,59,3,3,4,4,3,24,1,"research, science, dance",business,9,10,Lawyer
2701,21,UG,7.8,71,50,100,71,2,1,4,2,1,12,1,"dance, coding",technology,6,9,Data Scientist
2702,17,Grade 12,8.1,76,71,65,50,3,4,2,2,4,5,0,"debate, writing",technology,6,6,Software Engineer
2703,20,UG,6.0,84,86,62,76,5,3,1,4,2,21,0,"reading, history, painting",business,7,6,Lawyer
2704,16,Grade 12,8.5,69,77,76,74,2,1,1,5,2,17,1,"painting, research",technology,13,8,Data Scientist
2705,13,Grade 10,6.1,67,64,70,55,3,1,1,1,3,15,1,gaming,business,10,7,IT Specialist
2706,21,UG,8.1,64,82,57,54,3,3,2,2,3,5,1,"gaming, dance, debate",arts,8,7,IT Specialist
2707,18,UG,6.3,67,75,70,56,4,2,4,3,3,23,1,"travel, gaming",business,8,6,Arts
2708,17,Grade 12,7.7,87,71,64,87,3,2,3,4,3,27,0,"writing, music, travel",business,8,6,Arts
2709,23,PG,7.4,75,90,77,80,4,2,2,4,4,19,1,"reading, music",business,14,9,Defence Persenal
2710,13,Grade 10,8.8,88,62,56,63,3,3,2,1,3,23,1,history,arts,11,10,Engineering
2711,18,UG,7.4,84,66,81,71,3,4,2,3,2,23,0,science,arts,9,8,Arts
2712,23,UG,7.3,87,68,76,81,2,4,2,2,1,23,0,travel,business,11,8,Data Scientist
2713,20,UG,9.0,75,84,59,62,1,2,2,1,1,22,0,"history, sports",healthcare,9,5,IT Specialist
2714,22,UG,8.0,72,75,60,81,1,2,3,5,4,22,0,"gaming, dance, music",healthcare,8,7,MBA
2715,20,UG,7.9,78,67,54,69,1,4,3,3,3,11,1,history,technology,11,5,Engineering
2716,16,Grade 12,7.9,65,67,64,81,4,2,4,3,2,20,0,research,arts,6,7,Arts
2717,13,Grade 10,7.2,60,67,53,65,3,2,3,1,3,26,1,"painting, science",technology,7,7,Finance Manager
2718,26,UG,6.0,93,76,76,62,1,1,3,2,2,13,1,"gaming, reading",healthcare,7,6,Software Engineer
2719,21,UG,8.0,68,81,64,90,4,2,2,4,2,15,0,"coding, research",technology,4,8,Finance Manager
2720,21,UG,6.7,61,71,61,65,3,2,3,1,3,22,0,"finance, research",technology,10,3,Finance Manager
2721,18,UG,7.1,65,75,64,58,2,2,1,1,2,21,1,"finance, painting",healthcare,7,4,Arts
2722,19,UG,6.7,80,69,66,63,2,2,3,3,4,20,0,writing,healthcare,9,4,MBA
2723,17,Grade 12,7.2,75,71,63,60,3,3,2,1,2,17,0,research,arts,10,7,Historian
2724,17,Grade 12,6.9,66,81,50,62,1,1,3,3,4,12,1,dance,technology,7,3,Defence Persenal
2725,20,UG,8.9,67,75,66,67,3,2,2,4,1,13,1,"finance, reading",healthcare,3,7,Historian
2726,16,Grade 12,7.2,71,58,73,65,3,4,2,3,2,26,1,"gaming, dance, travel",healthcare,8,6,Arts
2727,27,UG,8.4,74,70,91,55,2,2,3,4,2,28,0,writing,technology,8,6,Finance Manager
2728,22,UG,6.5,68,80,50,63,2,1,1,3,2,21,0,"history, finance",arts,10,10,Software Engineer
2729,18,UG,7.7,77,61,55,77,4,3,2,2,3,24,1,"debate, music",arts,10,7,Data Scientist
2730,19,UG,7.0,83,79,73,76,4,2,3,5,3,8,1,"research, travel, gaming",technology,11,4,Arts
2731,24,UG,5.0,98,56,79,50,1,2,2,2,4,23,1,"research, reading",technology,7,3,Defence Persenal
2732,23,PG,6.8,65,64,85,77,3,1,4,1,2,28,1,"finance, research",arts,8,6,Medicine
2733,13,Grade 10,6.2,72,73,65,74,5,2,3,1,1,8,1,"gaming, travel, history",arts,10,5,Arts
2734,24,UG,7.8,81,64,54,61,3,3,1,3,2,19,0,"research, gaming, history",technology,11,8,Lawyer
2735,20,UG,5.2,70,78,52,78,3,3,2,2,4,20,0,"music, science",technology,7,7,Data Scientist
2736,20,UG,6.0,67,76,69,71,1,2,2,2,5,27,1,"dance, gaming",technology,6,8,Defence Persenal
2737,16,Grade 12,6.6,89,61,71,59,2,2,1,1,4,18,1,travel,healthcare,9,7,Lawyer
2738,13,Grade 10,8.2,69,75,57,73,2,3,4,2,3,17,1,"writing, dance, painting",technology,10,8,Arts
2739,24,PG,9.6,81,83,62,69,2,2,3,1,3,19,1,"coding, dance",arts,11,5,Finance Manager
2740,13,Grade 10,5.4,78,63,80,65,3,4,3,3,4,5,1,travel,business,7,8,Finance Manager
2741,23,PG,7.9,69,81,84,72,4,2,3,2,2,16,1,"research, coding, debate",business,14,6,CA
2742,26,PG,9.7,68,73,79,84,2,2,1,5,4,27,0,"history, painting",healthcare,11,8,Software Engineer
2743,22,UG,6.2,80,69,67,69,3,2,2,2,2,22,1,sports,technology,11,5,CA
2744,18,UG,6.7,67,84,67,61,1,2,3,4,5,20,0,"writing, history",arts,9,8,IT Specialist
2745,23,UG,7.2,78,66,58,72,2,3,4,2,3,17,1,"painting, finance",arts,11,8,IT Specialist
2746,18,UG,9.8,100,71,75,89,3,2,4,1,3,22,0,"sports, history, gaming",technology,13,8,Arts
2747,14,Grade 10,8.7,73,82,66,75,3,1,3,3,3,24,1,"gaming, painting",technology,10,4,Engineering
2748,14,Grade 10,6.0,57,74,65,68,3,2,2,3,2,17,0,reading,business,8,5,Arts
2749,25,PG,9.9,81,86,70,66,2,1,3,2,4,25,0,"debate, coding",healthcare,5,3,Medicine
2750,21,UG,6.8,58,78,67,70,2,3,4,3,3,25,1,"dance, music",technology,9,3,Software Engineer
2751,24,PG,8.0,71,71,70,69,2,2,1,4,2,29,1,research,technology,11,7,Historian
2752,18,UG,8.0,89,83,65,94,4,4,3,2,3,31,0,"music, sports, dance",business,5,3,Lawyer
2753,18,UG,7.5,61,50,53,54,3,2,5,3,2,20,0,"history, dance, sports",technology,10,8,Arts
2754,19,UG,8.3,63,70,75,68,2,1,3,1,4,25,0,travel,healthcare,13,8,MBA
2755,21,UG,8.5,71,64,64,75,4,2,4,1,4,23,1,"coding, music",healthcare,12,8,IT Specialist
2756,16,Grade 12,7.8,62,68,58,69,4,2,2,3,2,17,1,"science, history",technology,10,5,Data Scientist
2757,15,Grade 10,8.5,72,59,79,65,3,2,2,2,3,20,1,music,technology,11,5,Defence Persenal
2758,14,Grade 10,8.8,83,94,74,52,2,3,1,3,3,14,1,"debate, research, finance",business,10,7,Arts
2759,26,UG,8.7,74,82,67,67,4,2,3,2,1,29,1,music,arts,3,5,Arts
2760,19,UG,9.4,60,80,79,79,3,1,4,2,3,20,0,painting,arts,11,6,Medicine
2761,24,UG,8.8,76,77,78,64,2,4,1,2,2,22,1,writing,technology,10,4,MBA
2762,22,UG,8.1,80,80,60,55,2,1,2,1,4,19,1,"gaming, science, coding",business,11,6,Lawyer
2763,18,UG,7.1,81,68,75,68,3,1,2,2,2,21,1,"travel, history",technology,12,10,Medicine
2764,19,UG,8.2,80,89,81,94,2,1,2,3,2,10,0,"coding, finance, reading",arts,10,9,Arts
2765,19,UG,5.3,64,57,76,70,2,5,2,4,3,19,1,gaming,business,10,8,Medicine
2766,25,PG,5.7,67,79,81,69,4,3,4,4,2,17,1,"coding, writing, gaming",healthcare,10,8,Historian
2767,19,UG,6.9,55,77,81,72,2,2,2,2,2,18,1,painting,arts,12,8,Engineering
2768,26,PG,6.0,82,94,63,86,3,1,3,1,2,16,1,"coding, science, debate",arts,7,5,CA
2769,17,Grade 12,8.4,91,87,67,60,4,3,3,4,2,24,0,"science, dance, reading",business,7,9,CA
2770,19,UG,8.4,77,70,70,93,5,4,3,3,1,11,1,writing,business,14,7,IT Specialist
2771,21,UG,8.3,72,79,61,84,3,3,4,2,2,24,1,"research, music, gaming",business,15,7,Lawyer
2772,19,UG,8.9,78,65,76,70,3,2,3,2,3,24,0,music,healthcare,12,3,Defence Persenal
2773,23,UG,8.3,71,81,72,84,3,2,2,3,4,20,1,"history, painting, travel",arts,9,6,Data Scientist
2774,13,Grade 10,8.1,75,89,69,50,2,2,2,2,2,30,1,"writing, finance",business,9,6,MBA
2775,20,UG,7.0,70,79,71,52,2,3,3,2,4,24,1,"debate, dance",arts,11,5,Historian
2776,25,UG,6.9,93,79,86,86,2,2,3,2,4,17,0,"gaming, dance",healthcare,9,9,Engineering
2777,13,Grade 10,7.3,72,80,78,52,1,3,3,4,2,27,0,sports,business,11,9,Software Engineer
2778,18,UG,7.8,68,71,86,100,2,4,3,1,1,23,1,"sports, music, dance",arts,9,9,Lawyer
2779,20,UG,5.8,83,77,67,71,1,3,4,3,4,21,0,"travel, debate",arts,6,6,Finance Manager
2780,18,UG,8.6,75,64,62,91,3,2,3,3,4,8,0,"reading, coding, writing",technology,15,8,Lawyer
2781,26,UG,6.2,75,50,52,53,2,2,2,3,3,22,1,"history, finance",healthcare,10,7,Data Scientist
2782,22,UG,7.7,94,63,53,63,4,3,2,2,3,20,0,"debate, gaming",technology,12,9,Defence Persenal
2783,18,UG,7.4,74,72,67,72,2,2,3,1,3,19,0,sports,arts,10,5,Engineering
