id,age,education_level,cgpa,math_score,physics_score,biology_score,history_score,openness,conscientiousness,extraversion,agreeableness,neuroticism,weekly_self_study_hours,extracurricular_activities,hobbies,interests,budget,career_demand_score,career_aspiration
4396,25,PG,8.6,61,59,75,76,3,3,2,1,2,14,1,"science, history, gaming",technology,8,8,Finance Manager
4397,24,PG,8.7,90,82,61,54,2,1,2,4,4,12,1,"reading, writing",arts,7,10,Software Engineer
4398,16,Grade 12,7.5,78,84,65,67,1,3,3,2,1,29,1,travel,business,9,5,Engineering
4399,13,Grade 10,7.3,82,75,82,75,2,1,2,1,2,7,0,"music, travel, writing",arts,7,5,Lawyer
4400,13,Grade 10,8.2,76,78,67,72,2,3,3,3,3,29,0,"writing, sports",healthcare,14,10,Lawyer
4401,22,UG,8.3,77,69,86,52,2,1,3,2,2,32,1,"research, history, writing",arts,6,10,Defence Persenal
4402,16,Grade 12,7.9,62,95,66,63,4,2,5,2,3,29,1,"history, debate",technology,11,10,CA
4403,18,UG,8.3,83,70,94,67,2,1,3,2,3,22,1,"travel, writing, research",business,13,10,CA
4404,22,UG,7.3,64,88,66,65,4,3,3,4,2,21,1,"music, travel",healthcare,11,3,CA
4405,15,Grade 10,8.9,75,84,66,88,2,2,1,2,4,8,1,"debate, travel, writing",technology,9,5,Software Engineer
4406,17,Grade 12,7.7,79,76,59,71,1,4,3,1,2,15,1,"dance, gaming",arts,12,9,CA
4407,18,UG,7.6,65,94,59,61,2,3,3,2,3,22,1,"reading, dance, music",technology,7,3,IT Specialist
4408,19,UG,8.4,74,78,76,81,4,2,3,3,2,11,1,"gaming, travel, sports",business,10,8,CA
4409,16,Grade 12,8.9,82,84,75,65,2,3,3,2,4,23,1,"finance, history, dance",healthcare,12,7,Software Engineer
4410,24,PG,7.5,56,68,73,78,1,2,4,3,3,16,0,"history, music",business,11,6,CA
4411,19,UG,8.1,90,60,74,90,2,5,5,2,3,17,1,gaming,healthcare,8,7,Software Engineer
4412,28,PG,8.8,65,82,52,78,3,4,3,2,3,31,1,"dance, painting, sports",technology,9,5,Data Scientist
4413,21,UG,6.7,81,77,80,98,3,2,3,1,5,18,1,"gaming, music",healthcare,12,5,Lawyer
4414,22,UG,7.0,73,80,50,78,1,2,4,3,2,15,1,"music, travel, debate",technology,15,7,Data Scientist
4415,20,UG,6.8,72,67,53,72,1,5,2,3,3,21,1,"sports, dance, writing",business,7,7,Lawyer
4416,25,UG,6.2,80,68,78,76,2,3,4,2,2,19,0,finance,arts,7,6,Finance Manager
4417,13,Grade 10,6.9,84,74,58,70,2,2,2,3,2,20,1,"history, debate, research",technology,13,6,Engineering
4418,18,UG,6.7,74,89,69,76,1,2,3,3,4,15,0,writing,arts,17,7,Historian
4419,13,Grade 10,8.0,84,75,59,72,3,1,3,3,4,15,0,"coding, reading, dance",business,8,3,Historian
4420,20,UG,8.9,57,55,75,70,2,2,2,4,3,8,0,"coding, history, sports",technology,6,8,Lawyer
4421,15,Grade 10,6.5,83,76,69,66,3,1,2,3,4,8,1,"music, research, debate",arts,11,6,Lawyer
4422,19,UG,9.4,53,75,87,83,3,3,2,2,2,27,1,gaming,technology,14,9,Engineering
4423,22,UG,6.6,82,59,100,60,3,4,3,3,3,9,0,"travel, research",business,10,5,MBA
4424,18,UG,8.9,74,60,72,78,3,3,1,1,2,14,1,"science, sports",technology,10,6,CA
4425,22,UG,8.5,91,75,50,85,3,2,4,4,4,20,1,"painting, gaming",arts,3,7,IT Specialist
4426,15,Grade 10,8.2,63,71,60,74,3,2,3,3,3,25,0,dance,healthcare,9,4,CA
4427,22,UG,9.0,57,71,67,67,2,3,1,4,2,23,0,history,technology,8,7,Medicine
4428,17,Grade 12,8.2,59,83,90,70,2,3,3,2,4,14,0,"travel, gaming, debate",arts,12,7,Medicine
4429,17,Grade 12,6.6,80,73,57,67,2,2,1,3,1,14,1,"sports, writing, reading",technology,15,3,Lawyer
4430,26,PG,8.1,73,67,61,82,2,1,2,2,2,16,1,"reading, history",business,11,8,Lawyer
4431,15,Grade 10,8.9,65,86,100,70,4,1,3,2,1,17,1,"research, painting",arts,11,7,Software Engineer
4432,19,UG,6.5,72,71,50,63,3,2,4,3,3,25,1,"science, research",healthcare,6,5,Historian
4433,24,PG,7.8,73,79,53,78,3,3,3,1,2,22,0,"gaming, travel",arts,12,4,Software Engineer
4434,24,PG,7.7,76,85,72,68,2,3,3,3,2,22,0,gaming,arts,8,5,IT Specialist
4435,21,UG,5.8,70,91,55,65,1,2,2,1,3,12,0,"history, science, research",arts,11,5,Historian
4436,23,UG,9.0,76,87,64,73,3,2,3,2,1,16,1,"coding, science, reading",healthcare,10,6,Arts
4437,21,UG,7.1,78,72,63,74,2,1,4,3,3,29,1,"science, travel, coding",arts,11,7,Engineering
4438,24,PG,6.3,67,71,77,53,1,2,4,2,2,14,1,coding,technology,4,9,MBA
4439,20,UG,5.3,68,72,77,82,3,1,2,3,4,25,0,"gaming, travel",arts,7,8,Finance Manager
4440,21,UG,6.2,52,74,77,91,2,2,3,4,2,26,1,"coding, gaming",technology,10,10,Defence Persenal
4441,26,PG,5.8,82,71,73,62,2,3,4,2,1,14,1,music,business,16,6,CA
4442,22,UG,6.1,84,87,80,94,3,1,4,3,3,17,1,"dance, research",healthcare,11,8,Finance Manager
4443,18,UG,9.1,63,60,77,64,2,1,2,2,2,23,0,dance,business,6,9,Finance Manager
4444,23,UG,5.0,73,57,51,91,2,1,5,2,1,10,0,"history, painting, gaming",business,8,9,Arts
4445,15,Grade 10,8.2,80,68,78,76,5,1,3,2,1,18,1,"history, coding, debate",healthcare,11,5,Arts
4446,19,UG,7.0,65,70,75,76,1,3,3,1,1,28,1,music,arts,8,9,Medicine
4447,19,UG,8.4,64,92,84,53,4,3,3,4,2,16,1,dance,business,7,5,Historian
4448,16,Grade 12,8.4,84,74,58,91,2,2,3,2,3,20,1,"painting, dance, writing",business,14,8,Data Scientist
4449,18,UG,7.0,76,82,75,50,1,3,5,3,2,18,1,debate,arts,11,5,Software Engineer
4450,24,UG,8.3,66,59,50,83,3,4,3,2,2,9,0,"travel, music",arts,10,5,Engineering
4451,13,Grade 10,8.0,88,77,52,78,3,1,2,1,4,28,1,reading,technology,9,9,IT Specialist
4452,20,UG,8.9,66,72,70,88,4,3,3,3,1,25,0,"science, music, research",business,11,4,CA
4453,24,UG,6.2,72,54,86,84,3,4,3,3,3,26,0,dance,business,9,6,Finance Manager
4454,19,UG,6.5,87,72,71,71,2,3,2,1,3,18,1,reading,healthcare,9,10,Data Scientist
4455,14,Grade 10,8.6,71,94,77,56,3,2,3,2,1,12,0,"reading, writing, coding",arts,8,8,Lawyer
4456,22,UG,5.9,71,66,57,68,3,3,2,2,2,11,1,"sports, finance, gaming",business,12,4,Medicine
4457,22,UG,8.3,70,100,76,70,3,1,2,4,3,21,0,"dance, writing",business,9,3,Finance Manager
4458,22,UG,7.0,80,70,66,71,2,2,3,3,2,20,1,sports,healthcare,5,6,Lawyer
4459,18,UG,6.0,86,82,63,82,1,4,2,2,3,16,1,"travel, reading",healthcare,8,4,Lawyer
4460,13,Grade 10,6.6,82,76,83,78,3,4,1,3,2,20,0,"dance, science",business,8,6,Engineering
4461,18,UG,6.8,72,81,67,61,1,3,4,3,2,15,0,"reading, coding",technology,5,3,CA
4462,26,PG,6.9,75,82,66,59,3,3,3,4,2,20,1,travel,business,9,10,Finance Manager
4463,19,UG,9.3,65,71,50,64,3,4,2,3,1,26,1,"dance, coding, writing",healthcare,8,6,CA
4464,23,PG,9.1,81,74,74,64,4,2,3,3,2,25,0,"coding, music",healthcare,9,6,Software Engineer
4465,18,UG,5.7,62,61,59,70,3,3,4,1,2,15,0,"debate, gaming, science",healthcare,12,6,Defence Persenal
4466,15,Grade 10,6.9,58,82,73,89,2,3,2,4,4,20,0,"music, research, finance",technology,10,9,Historian
4467,23,UG,5.8,80,79,73,73,1,1,4,2,3,16,0,"coding, research, writing",technology,9,8,MBA
4468,21,UG,8.7,79,86,64,73,3,2,3,3,2,25,1,travel,arts,14,4,Software Engineer
4469,15,Grade 10,8.7,73,72,89,91,2,2,5,2,2,12,0,"music, dance, painting",healthcare,10,10,Engineering
4470,27,UG,7.5,69,58,71,60,3,4,1,2,3,23,0,"sports, dance",healthcare,5,9,Medicine
4471,14,Grade 10,8.5,75,73,79,68,2,1,2,4,2,11,0,"research, sports",healthcare,8,3,Software Engineer
4472,19,UG,7.9,67,63,92,100,3,3,3,4,1,16,1,"sports, debate",arts,7,10,Lawyer
4473,30,PG,8.6,69,79,69,64,3,3,1,2,3,9,1,"reading, science, coding",business,8,6,MBA
4474,22,UG,6.9,69,75,58,65,2,2,1,3,2,5,1,"painting, reading",business,9,8,Historian
4475,16,Grade 12,8.2,90,84,92,66,3,2,3,1,3,17,0,reading,technology,12,6,IT Specialist
4476,17,Grade 12,6.2,79,64,72,62,2,2,3,3,2,17,1,history,business,10,10,Lawyer
4477,15,Grade 10,8.2,74,69,91,76,2,2,2,1,1,18,1,history,business,11,5,Historian
4478,17,Grade 12,7.8,96,72,65,69,2,4,2,3,3,17,1,"gaming, reading, coding",healthcare,11,9,Engineering
4479,13,Grade 10,7.1,79,72,74,85,2,3,2,2,2,13,1,"finance, dance, research",business,9,6,Engineering
4480,22,UG,8.6,74,83,73,55,1,2,4,2,2,21,1,"finance, painting",business,11,10,MBA
4481,16,Grade 12,6.3,72,75,88,85,2,2,3,1,2,15,1,music,healthcare,9,3,Data Scientist
4482,24,UG,7.8,77,80,80,61,3,1,2,3,2,18,0,"reading, music, coding",technology,6,9,Finance Manager
4483,18,UG,7.3,79,67,83,87,1,3,2,3,2,22,1,"science, writing, history",arts,10,6,Engineering
4484,28,PG,7.6,60,87,58,70,2,2,3,3,4,18,1,"science, painting, reading",business,9,6,Defence Persenal
4485,19,UG,6.5,61,66,100,69,3,3,3,2,5,22,0,gaming,healthcare,5,5,Data Scientist
4486,18,UG,7.2,68,81,50,83,4,2,3,3,2,31,1,"sports, painting",technology,9,6,Arts
4487,22,UG,6.4,82,75,93,53,2,4,3,4,4,20,1,"science, painting",business,6,7,Lawyer
4488,18,UG,9.3,85,80,84,57,2,3,3,2,3,14,0,"finance, painting",healthcare,8,8,Lawyer
4489,18,UG,8.6,66,66,66,62,4,3,2,3,3,16,0,"writing, science, reading",healthcare,6,3,Medicine
4490,27,UG,7.8,84,50,50,72,2,3,2,2,1,30,1,"coding, gaming, music",technology,13,7,CA
4491,18,UG,5.2,70,70,60,65,2,2,3,2,2,18,1,"gaming, finance, writing",technology,6,8,Arts
4492,18,UG,7.9,72,78,91,76,1,3,2,2,3,14,1,dance,arts,6,9,Finance Manager
4493,20,UG,8.3,65,83,57,76,2,3,1,1,3,18,0,"history, travel",technology,8,10,Engineering
4494,17,Grade 12,8.7,82,77,87,61,1,2,3,5,4,17,0,"dance, reading, history",technology,10,6,MBA
4495,19,UG,6.8,60,61,92,53,3,2,3,2,3,22,1,"finance, travel, reading",technology,6,6,Arts
4496,15,Grade 10,6.6,75,80,77,51,3,1,3,2,3,25,0,"history, music, coding",healthcare,6,8,Defence Persenal
4497,16,Grade 12,5.3,71,62,66,78,2,3,2,3,2,18,1,"coding, history",arts,10,9,Finance Manager
4498,16,Grade 12,6.9,69,62,82,82,1,3,2,3,3,34,1,"sports, reading, science",healthcare,12,7,Engineering
4499,21,UG,7.3,59,60,74,79,1,3,2,3,2,22,1,"music, gaming, sports",arts,3,9,Defence Persenal
4500,16,Grade 12,9.6,70,68,85,77,2,2,2,3,3,23,1,"dance, writing, science",arts,15,9,Defence Persenal
4501,17,Grade 12,7.6,96,91,79,65,3,4,4,1,3,17,1,"coding, gaming",arts,12,5,Medicine
4502,14,Grade 10,5.0,71,78,92,74,1,3,2,1,1,24,1,"reading, travel",arts,6,6,Engineering
4503,13,Grade 10,7.7,63,73,66,85,2,1,1,2,1,13,1,"gaming, history, finance",business,10,5,CA
4504,21,UG,6.7,66,85,100,50,4,2,2,2,1,13,1,"science, travel, coding",healthcare,7,9,Engineering
4505,22,UG,8.2,71,50,62,68,3,1,4,1,2,13,1,"music, writing, finance",arts,8,5,IT Specialist
4506,21,UG,8.1,67,81,56,73,2,1,1,3,2,20,1,science,business,10,6,IT Specialist
4507,13,Grade 10,9.2,79,100,58,57,3,3,3,3,4,14,1,"finance, science",technology,6,9,Engineering
4508,20,UG,6.8,51,59,68,78,1,3,3,3,3,22,1,"finance, reading, gaming",arts,8,4,MBA
4509,17,Grade 12,9.6,64,86,77,56,2,2,2,3,3,11,1,"music, gaming",technology,13,5,Software Engineer
4510,20,UG,6.6,62,64,61,69,3,2,1,3,1,21,1,"painting, writing",business,5,3,Engineering
4511,17,Grade 12,7.2,70,78,67,50,1,5,4,1,4,20,1,"research, reading",business,9,6,IT Specialist
4512,20,UG,6.8,79,73,91,80,2,2,3,3,3,27,1,coding,healthcare,15,3,Medicine
4513,17,Grade 12,6.8,67,63,50,66,3,4,4,2,4,19,1,painting,business,7,5,CA
4514,25,UG,8.4,64,67,67,83,2,3,2,2,2,23,1,coding,arts,9,7,Engineering
4515,15,Grade 10,5.2,78,57,64,65,2,3,1,1,1,14,0,"writing, research",technology,7,6,Engineering
4516,24,PG,8.7,76,77,69,65,3,2,5,3,1,17,1,"writing, finance",technology,5,4,CA
4517,21,UG,6.5,65,91,55,75,2,3,4,1,1,25,0,research,healthcare,11,9,Defence Persenal
4518,23,UG,8.3,67,86,59,61,2,4,3,2,3,17,0,"finance, gaming, dance",healthcare,3,5,CA
4519,23,UG,7.7,66,99,80,50,2,2,1,1,1,28,1,writing,arts,10,6,Arts
4520,14,Grade 10,7.5,75,62,77,50,3,3,2,2,4,21,1,"finance, debate, dance",business,13,9,Defence Persenal
4521,13,Grade 10,8.0,68,77,69,92,4,3,3,2,2,24,1,"music, painting, science",arts,10,6,MBA
4522,17,Grade 12,7.2,72,76,78,84,3,2,4,1,3,23,1,painting,healthcare,7,5,Data Scientist
4523,19,UG,8.4,81,67,86,56,3,3,3,2,1,13,0,debate,technology,9,10,Historian
4524,23,UG,6.3,85,67,98,66,4,3,1,3,3,14,1,"science, sports, travel",arts,9,7,Defence Persenal
4525,22,UG,8.0,65,96,88,76,2,2,3,4,1,25,1,"travel, gaming",arts,10,10,Lawyer
4526,22,UG,5.8,57,87,64,55,4,1,2,1,1,20,1,"history, debate",healthcare,8,5,MBA
4527,27,UG,6.9,58,79,75,60,3,1,4,3,3,11,1,travel,technology,7,6,Historian
4528,24,UG,7.2,89,78,70,76,2,2,3,2,3,21,0,"debate, writing, research",healthcare,9,7,Engineering
4529,14,Grade 10,9.1,76,67,57,72,3,5,2,1,3,21,1,coding,technology,10,8,IT Specialist
4530,20,UG,6.7,67,57,81,93,3,3,2,4,4,25,0,"painting, science, reading",healthcare,11,4,Medicine
4531,18,UG,9.1,78,85,68,72,4,1,4,4,1,23,1,"history, coding",business,9,5,CA
4532,21,UG,8.0,63,72,50,81,3,3,4,3,2,18,0,writing,arts,14,4,Medicine
4533,19,UG,10.0,75,73,68,70,3,3,2,3,3,17,1,"painting, coding, music",business,10,7,Engineering
4534,20,UG,7.0,83,82,76,79,2,2,4,2,3,18,1,"writing, sports",arts,9,8,Medicine
4535,13,Grade 10,7.2,91,80,69,64,2,3,4,4,3,17,1,"research, gaming, debate",healthcare,11,7,Finance Manager
4536,24,PG,8.2,70,82,88,73,3,4,3,5,2,22,0,debate,technology,17,8,Historian
4537,20,UG,8.7,73,62,76,74,2,2,5,2,2,20,0,dance,arts,15,3,Software Engineer
4538,15,Grade 10,8.3,90,69,58,89,1,2,2,5,2,10,1,"coding, research",business,13,6,IT Specialist
4539,16,Grade 12,8.5,63,57,76,73,3,2,2,2,2,28,0,"music, gaming, research",arts,9,5,Data Scientist
4540,19,UG,7.7,88,86,54,83,4,1,2,4,3,17,1,"finance, history, debate",business,10,7,Medicine
4541,18,UG,7.6,84,80,67,64,1,4,3,3,1,14,1,"dance, history",technology,10,6,MBA
4542,15,Grade 10,8.9,85,71,75,85,2,2,1,2,1,25,0,"dance, reading",business,11,5,Historian
4543,13,Grade 10,8.0,68,73,75,51,3,4,4,1,2,16,1,"reading, research",technology,6,10,Historian
4544,17,Grade 12,10.0,67,78,62,68,4,3,2,3,2,32,0,"reading, coding",technology,7,4,CA
4545,22,UG,6.7,86,83,79,77,1,3,4,1,2,26,1,"painting, science, gaming",technology,6,5,Defence Persenal
4546,15,Grade 10,8.6,79,73,63,66,3,3,1,3,2,19,1,"writing, music",business,11,9,MBA
4547,14,Grade 10,6.4,71,75,55,69,3,2,2,1,3,19,1,"research, debate",arts,14,4,Historian
4548,20,UG,6.5,85,82,81,68,2,4,1,1,3,27,1,"coding, writing",technology,8,9,Data Scientist
4549,25,UG,8.6,72,80,73,68,1,1,1,2,3,13,1,"gaming, reading",healthcare,12,6,CA
4550,16,Grade 12,5.5,72,64,77,81,2,4,2,2,1,24,0,"travel, finance",arts,7,7,Historian
4551,19,UG,8.0,72,72,61,62,3,2,2,2,2,20,1,"debate, travel",business,8,10,Defence Persenal
4552,24,UG,9.1,52,91,86,62,3,2,4,1,4,16,1,coding,healthcare,6,6,Software Engineer
4553,19,UG,9.0,80,72,61,73,3,3,3,2,4,21,0,gaming,technology,8,7,Medicine
4554,22,UG,9.1,74,81,50,50,3,3,1,2,3,11,1,"music, finance",healthcare,8,9,MBA
4555,22,UG,9.0,66,80,81,70,1,3,1,3,1,26,1,"science, debate, travel",business,8,7,IT Specialist
4556,26,PG,9.3,90,74,77,83,4,2,4,2,3,14,0,"reading, painting",arts,9,10,Data Scientist
4557,18,UG,5.3,76,66,67,63,3,1,1,3,1,27,0,"writing, science, gaming",business,12,8,Defence Persenal
4558,16,Grade 12,8.1,75,82,70,64,2,1,3,1,1,17,0,"debate, history, gaming",arts,12,8,Finance Manager
4559,14,Grade 10,7.4,84,61,68,73,2,2,1,3,2,15,1,"reading, gaming",technology,17,8,Defence Persenal
4560,13,Grade 10,7.8,74,75,91,52,4,2,2,2,2,18,1,"coding, finance",arts,4,5,Finance Manager
4561,15,Grade 10,9.3,72,70,56,86,1,2,1,2,3,20,1,sports,healthcare,12,6,Lawyer
4562,14,Grade 10,7.6,72,68,70,79,2,2,4,2,2,20,0,"reading, coding",business,9,3,MBA
4563,17,Grade 12,8.0,79,50,75,87,3,3,3,1,3,23,1,"travel, history, dance",business,12,10,CA
4564,25,UG,6.5,79,100,65,72,1,3,2,4,3,22,0,"sports, reading",healthcare,8,6,CA
4565,21,UG,5.8,76,82,55,80,3,1,2,2,3,32,1,"reading, debate",healthcare,10,7,IT Specialist
4566,14,Grade 10,8.0,71,52,63,70,1,2,2,3,3,31,1,"music, reading",healthcare,9,8,Defence Persenal
4567,18,UG,6.6,72,64,55,63,3,1,3,3,3,23,1,"music, painting, history",healthcare,9,3,Arts
4568,23,UG,6.9,83,85,86,63,3,2,1,2,2,21,0,"history, reading, research",technology,6,10,IT Specialist
4569,18,UG,6.6,76,94,76,65,2,2,3,4,3,12,0,"science, writing, finance",technology,10,7,Software Engineer
4570,24,PG,8.0,78,73,70,53,1,2,2,4,3,16,1,"coding, painting, science",business,11,3,Arts
4571,13,Grade 10,5.6,79,70,64,93,2,3,3,2,3,16,1,"travel, gaming, science",technology,7,5,CA
4572,28,UG,8.2,69,73,67,78,4,2,4,3,1,22,0,sports,business,8,5,Data Scientist
4573,20,UG,7.5,81,56,54,77,2,4,2,3,3,19,1,"dance, coding, gaming",business,9,5,Arts
4574,21,UG,6.8,80,79,60,67,2,2,2,2,1,16,1,"research, debate",arts,8,7,Defence Persenal
4575,24,PG,7.0,71,72,79,92,5,1,1,2,2,23,0,research,arts,3,4,Medicine
4576,18,UG,8.0,76,59,73,66,1,2,3,2,3,25,0,"dance, travel, sports",arts,14,6,Engineering
4577,26,PG,7.1,69,72,54,72,2,1,3,2,4,15,1,"history, writing, sports",healthcare,9,6,IT Specialist
4578,13,Grade 10,7.4,66,57,63,66,3,5,2,3,2,11,1,music,technology,3,10,Data Scientist
4579,25,UG,7.0,62,66,50,100,2,4,3,1,3,25,1,"painting, finance",healthcare,8,10,CA
4580,20,UG,8.7,84,67,66,87,1,2,3,4,2,10,1,writing,healthcare,7,10,Defence Persenal
4581,18,UG,7.4,91,100,65,86,3,3,4,4,1,17,1,debate,technology,12,4,Finance Manager
4582,25,UG,6.1,63,73,66,55,3,2,3,1,2,18,1,sports,business,13,7,Arts
4583,24,UG,5.2,70,80,73,67,2,4,2,3,2,17,1,"debate, writing, gaming",healthcare,4,5,Defence Persenal
4584,16,Grade 12,8.8,66,77,95,73,1,3,2,2,5,9,1,"finance, painting, gaming",business,10,8,Medicine
4585,18,UG,5.9,71,81,62,76,2,1,2,3,4,28,0,"music, debate",business,8,8,Arts
4586,24,PG,6.8,70,74,63,77,3,3,1,2,3,19,1,"science, travel, coding",arts,16,4,MBA
4587,23,UG,6.1,72,73,78,68,3,3,3,2,2,23,0,history,arts,5,8,MBA
4588,17,Grade 12,7.0,69,70,58,54,2,2,2,3,2,17,0,"music, painting, history",business,5,5,MBA
4589,17,Grade 12,5.6,61,57,76,50,2,3,2,2,3,17,0,"coding, sports, gaming",healthcare,4,7,Historian
4590,14,Grade 10,8.4,61,76,74,50,3,3,2,4,2,20,1,"finance, reading, coding",arts,10,6,Defence Persenal
4591,20,UG,9.1,81,81,61,59,3,4,1,3,3,15,1,"painting, history, finance",technology,9,9,CA
4592,14,Grade 10,8.4,94,50,84,89,2,3,3,3,3,15,0,"painting, coding, dance",technology,3,3,Finance Manager
4593,26,PG,8.1,85,72,67,79,4,1,4,3,3,17,1,science,arts,15,6,Arts
4594,16,Grade 12,8.9,74,76,70,68,3,2,1,5,2,12,0,"reading, history, painting",business,13,4,Data Scientist
4595,14,Grade 10,8.0,63,54,58,50,2,2,3,1,4,25,1,travel,arts,4,6,Arts
4596,19,UG,8.6,69,64,60,88,2,4,3,2,4,19,1,"writing, finance, painting",arts,12,7,Engineering
4597,14,Grade 10,6.0,61,61,75,75,3,3,2,3,2,22,1,"travel, writing",healthcare,7,4,Historian
4598,17,Grade 12,7.6,82,93,91,61,3,3,3,2,3,17,1,"gaming, painting, debate",arts,14,6,Defence Persenal
4599,15,Grade 10,6.5,68,60,72,50,4,3,2,2,3,19,1,"debate, writing, travel",healthcare,5,10,Historian
4600,16,Grade 12,7.5,76,64,72,77,1,4,4,2,4,20,0,finance,arts,9,6,Medicine
4601,25,UG,9.5,76,89,92,89,2,2,3,3,4,17,1,"sports, history, music",arts,12,9,Lawyer
4602,24,UG,8.9,81,85,58,80,2,3,3,3,3,10,0,"gaming, research",arts,7,7,IT Specialist
4603,19,UG,9.5,58,72,73,79,3,2,2,2,4,17,0,finance,healthcare,13,7,Arts
4604,22,UG,7.5,77,90,83,66,3,4,1,4,2,19,0,coding,technology,9,6,Historian
4605,21,UG,7.6,71,75,72,68,4,2,3,2,4,21,1,"travel, sports, research",technology,12,8,Medicine
4606,20,UG,5.8,78,74,74,83,2,3,1,2,2,7,0,sports,arts,16,5,Software Engineer
4607,20,UG,8.8,55,74,66,56,2,2,3,2,3,18,0,"history, sports",technology,8,4,CA
4608,24,PG,7.8,77,53,78,92,1,5,1,2,3,24,1,"coding, finance, history",arts,10,9,Engineering
4609,19,UG,5.9,71,65,50,74,4,1,1,3,4,17,0,"dance, writing, finance",technology,14,6,Software Engineer
4610,19,UG,7.8,76,68,74,87,3,3,2,2,3,32,0,sports,healthcare,11,10,Arts
4611,29,PG,6.4,87,68,68,81,2,3,2,4,5,20,1,"history, finance, painting",technology,7,10,Arts
4612,20,UG,6.3,81,86,63,66,2,2,4,4,4,22,1,"writing, coding, science",business,10,9,IT Specialist
4613,14,Grade 10,8.5,69,66,81,68,3,2,3,3,4,20,1,finance,arts,7,7,Historian
4614,18,UG,5.8,68,75,75,70,2,3,2,2,2,5,1,"writing, reading",healthcare,11,8,Medicine
4615,22,UG,6.9,83,76,73,63,3,3,2,3,2,12,1,"debate, gaming, sports",arts,13,7,Engineering
4616,23,UG,8.4,63,88,68,69,2,3,2,2,3,27,1,finance,arts,13,7,MBA
4617,17,Grade 12,8.2,83,82,66,64,2,1,2,1,2,27,1,gaming,healthcare,8,5,IT Specialist
4618,20,UG,7.9,79,83,74,68,2,4,3,2,1,14,1,travel,healthcare,7,10,Historian
4619,20,UG,7.3,66,68,50,64,2,1,2,4,3,18,1,"travel, sports",arts,10,3,Arts
4620,21,UG,6.8,86,69,71,75,3,1,3,3,3,15,1,"research, gaming",business,10,6,Software Engineer
4621,23,PG,7.7,76,67,81,72,2,3,2,2,2,6,1,science,technology,6,7,Lawyer
4622,15,Grade 10,9.0,70,79,72,77,4,4,3,4,3,28,1,coding,arts,10,8,Lawyer
4623,21,UG,5.0,67,87,59,63,3,3,4,3,4,27,0,"writing, music, science",business,11,6,Arts
4624,19,UG,6.7,50,81,96,66,3,3,1,2,3,20,1,"writing, research, travel",technology,10,6,Historian
4625,21,UG,7.1,62,58,61,57,2,4,4,3,3,7,1,"gaming, debate, research",healthcare,11,6,IT Specialist
4626,21,UG,9.4,77,73,68,71,1,1,2,1,3,22,1,"finance, science, coding",technology,7,7,Medicine
4627,24,PG,6.8,66,79,60,63,1,2,3,3,3,18,1,"debate, coding",healthcare,11,6,CA
4628,20,UG,6.0,70,67,83,56,2,2,3,2,3,19,1,"sports, music",healthcare,10,8,MBA
4629,20,UG,8.6,75,75,84,78,2,2,4,3,3,35,0,"painting, sports",arts,14,8,Finance Manager
4630,25,PG,10.0,70,68,52,61,3,3,2,1,3,21,1,coding,healthcare,3,10,Medicine
4631,21,UG,5.0,63,92,50,92,2,3,2,4,1,18,1,"travel, painting, music",business,12,9,Finance Manager
4632,17,Grade 12,8.2,86,57,81,83,4,3,2,3,3,18,1,"travel, gaming, finance",business,4,8,IT Specialist
4633,20,UG,6.0,80,91,72,74,1,4,2,1,2,23,1,"writing, history",technology,10,5,MBA
4634,25,PG,7.1,85,73,76,63,3,2,1,2,4,30,0,"debate, painting",arts,9,7,Lawyer
4635,20,UG,5.3,59,78,62,63,4,3,3,4,1,14,0,"writing, travel, gaming",healthcare,8,8,Engineering
4636,19,UG,8.7,72,67,68,58,3,2,3,2,3,16,0,"debate, travel",healthcare,7,6,Medicine
4637,18,UG,6.5,93,79,73,88,2,3,3,3,1,16,1,"reading, gaming, dance",healthcare,5,3,Medicine
4638,16,Grade 12,5.0,60,72,63,60,2,2,3,2,1,19,1,"research, coding, music",healthcare,9,8,CA
4639,19,UG,9.7,73,79,89,68,1,2,3,1,1,32,1,"debate, research, history",business,11,4,Finance Manager
4640,26,PG,8.0,65,59,88,73,2,4,3,1,1,20,1,"coding, research",business,8,6,Defence Persenal
4641,16,Grade 12,9.9,77,55,93,62,3,3,2,2,2,24,1,"coding, history",healthcare,8,8,Defence Persenal
4642,22,UG,8.0,60,76,60,76,1,4,4,3,3,13,1,history,healthcare,9,6,Lawyer
4643,14,Grade 10,6.5,63,70,73,81,3,3,4,3,3,26,1,"research, painting",arts,4,5,Data Scientist
4644,14,Grade 10,9.0,82,62,71,68,4,2,3,2,3,24,0,travel,healthcare,11,5,Finance Manager
4645,17,Grade 12,10.0,83,66,69,62,3,3,1,1,4,31,0,"painting, gaming, writing",business,12,8,Medicine
4646,19,UG,7.0,74,69,69,79,3,5,4,3,3,19,1,debate,healthcare,6,6,Finance Manager
4647,21,UG,5.6,56,66,69,84,3,2,4,3,4,16,1,"painting, science, research",arts,4,5,Data Scientist
4648,14,Grade 10,6.9,68,79,54,51,2,3,4,1,1,23,0,"research, debate, gaming",healthcare,12,3,MBA
4649,27,PG,8.9,68,63,74,77,3,3,2,2,2,12,0,debate,healthcare,11,4,CA
